Unnamed: 0,접수번호,보고서 코드,사업 연도,고유번호,재무제표구분,재무제표명,계정ID,계정명,계정상세,당기명,당기금액,전기명,전기금액,계정과목 정렬순서,통화 단위,당기누적금액,전기명(분/반기),전기금액(분/반기),전기누적금액
0,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 31 기 1분기말,15466570449,제 30 기말,19312931531.0,1,KRW,,,,
1,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 31 기 1분기말,4973422676,제 30 기말,5590590061.0,2,KRW,,,,
2,20200814001939,11013,2020,378363,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 31 기 1분기말,61396650,제 30 기말,62342000.0,3,KRW,,,,
3,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 31 기 1분기말,3311932854,제 30 기말,4105165182.0,4,KRW,,,,
4,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 31 기 1분기말,3078852402,제 30 기말,3466730654.0,5,KRW,,,,
5,20200814001939,11013,2020,378363,BS,재무상태표,dart_ShortTermPrepaidConstructionCosts,선급공사원가,-,제 31 기 1분기말,3634869221,제 30 기말,2728059230.0,6,KRW,,,,
6,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 31 기 1분기말,12931226,제 30 기말,1159380.0,7,KRW,,,,
7,20200814001939,11013,2020,378363,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 31 기 1분기말,393165420,제 30 기말,146287960.0,8,KRW,,,,
8,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,-,제 31 기 1분기말,0,제 30 기말,3212597064.0,9,KRW,,,,
9,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 31 기 1분기말,33376189495,제 30 기말,30345443090.0,10,KRW,,,,
10,20200814001939,11013,2020,378363,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기성매출채권및기타채권,-,제 31 기 1분기말,408014149,제 30 기말,468750543.0,11,KRW,,,,
11,20200814001939,11013,2020,378363,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 31 기 1분기말,968231621,제 30 기말,968231621.0,12,KRW,,,,
12,20200814001939,11013,2020,378363,BS,재무상태표,dart_NonCurrentAvailableForSaleFinancialAssets,비유동매도가능금융자산,-,제 31 기 1분기말,1077852890,제 30 기말,877852890.0,13,KRW,,,,
13,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익공정가치 금융자산,-,제 31 기 1분기말,647539505,제 30 기말,647539505.0,14,KRW,,,,
14,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업에 대한 투자자산,-,제 31 기 1분기말,27361847998,제 30 기말,24339206963.0,15,KRW,,,,
15,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 31 기 1분기말,442723280,제 30 기말,537936374.0,16,KRW,,,,
16,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 31 기 1분기말,1385780885,제 30 기말,1391884443.0,17,KRW,,,,
17,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 31 기 1분기말,1076019349,제 30 기말,1102956261.0,18,KRW,,,,
18,20200814001939,11013,2020,378363,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 31 기 1분기말,8179818,제 30 기말,11084490.0,19,KRW,,,,
19,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 31 기 1분기말,48842759944,제 30 기말,49658374621.0,20,KRW,,,,
20,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 31 기 1분기말,13257480000,제 30 기말,13519968653.0,22,KRW,,,,
21,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 31 기 1분기말,1548895095,제 30 기말,1652309965.0,23,KRW,,,,
22,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 31 기 1분기말,0,제 30 기말,64135832.0,24,KRW,,,,
23,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 31 기 1분기말,7489000000,제 30 기말,7489000000.0,25,KRW,,,,
24,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기부채,-,제 31 기 1분기말,0,제 30 기말,,26,KRW,,,,
25,20200814001939,11013,2020,378363,BS,재무상태표,dart_CurrentPortionOfConvertibleBonds,전환사채,-,제 31 기 1분기말,1641041041,제 30 기말,1592236212.0,27,KRW,,,,
26,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 31 기 1분기말,259902631,제 30 기말,333052519.0,28,KRW,,,,
27,20200814001939,11013,2020,378363,BS,재무상태표,dart_CurrentProvisionsForConstructionWarranties,하자보수충당부채,-,제 31 기 1분기말,359823966,제 30 기말,359823966.0,29,KRW,,,,
28,20200814001939,11013,2020,378363,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 31 기 1분기말,1958817267,제 30 기말,2029410159.0,30,KRW,,,,
29,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 31 기 1분기말,2702024632,제 30 기말,2773383669.0,31,KRW,,,,
30,20200814001939,11013,2020,378363,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 31 기 1분기말,2500000000,제 30 기말,2500000000.0,32,KRW,,,,
31,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,리스부채,-,제 31 기 1분기말,193853662,제 30 기말,217212699.0,33,KRW,,,,
32,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,-,제 31 기 1분기말,8170970,제 30 기말,56170970.0,34,KRW,,,,
33,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 31 기 1분기말,15959504632,제 30 기말,16293352322.0,35,KRW,,,,
34,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 31 기 1분기말,32883255312,제 30 기말,33365022299.0,37,KRW,,,,
35,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 31 기 1분기말,22401255500,제 30 기말,22401255500.0,38,KRW,,,,
36,20200814001939,11013,2020,378363,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 31 기 1분기말,43712391560,제 30 기말,43712391560.0,39,KRW,,,,
37,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 31 기 1분기말,-33225955778,제 30 기말,-32758655855.0,40,KRW,,,,
38,20200814001939,11013,2020,378363,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 31 기 1분기말,-4435970,제 30 기말,10031094.0,41,KRW,,,,
39,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 31 기 1분기말,0,제 30 기말,0.0,42,KRW,,,,
40,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 31 기 1분기말,32883255312,제 30 기말,33365022299.0,43,KRW,,,,
41,20200814001939,11013,2020,378363,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 31 기 1분기말,48842759944,제 30 기말,49658374621.0,44,KRW,,,,
42,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_Revenue,수익(매출액),-,제 31 기 1분기,4265511667,,,0,KRW,4265511667.0,제 30 기 1분기,7468642401.0,7468642401.0
43,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 31 기 1분기,3815091637,,,1,KRW,3815091637.0,제 30 기 1분기,5855550356.0,5855550356.0
44,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 31 기 1분기,450420030,,,2,KRW,450420030.0,제 30 기 1분기,1613092045.0,1613092045.0
45,20200814001939,11013,2020,378363,CIS,포괄손익계산서,-표준계정코드 미사용-,판매비,-,제 31 기 1분기,-155005674,,,4,KRW,-155005674.0,제 30 기 1분기,-175680133.0,-175680133.0
46,20200814001939,11013,2020,378363,CIS,포괄손익계산서,-표준계정코드 미사용-,관리비,-,제 31 기 1분기,-645411094,,,5,KRW,-645411094.0,제 30 기 1분기,-588143154.0,-588143154.0
47,20200814001939,11013,2020,378363,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 31 기 1분기,-349996738,,,6,KRW,-349996738.0,제 30 기 1분기,849268758.0,849268758.0
48,20200814001939,11013,2020,378363,CIS,포괄손익계산서,-표준계정코드 미사용-,관계기업투자이익,-,제 31 기 1분기,0,,,7,KRW,0.0,제 30 기 1분기,0.0,0.0
49,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 31 기 1분기,3253375,,,8,KRW,3253375.0,제 30 기 1분기,13667557.0,13667557.0
50,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 31 기 1분기,120454481,,,9,KRW,120454481.0,제 30 기 1분기,144169208.0,144169208.0
51,20200814001939,11013,2020,378363,CIS,포괄손익계산서,dart_OtherGains,기타영업외이익,-,제 31 기 1분기,83024541,,,10,KRW,83024541.0,제 30 기 1분기,170976987.0,170976987.0
52,20200814001939,11013,2020,378363,CIS,포괄손익계산서,dart_OtherLosses,기타영업외비용,-,제 31 기 1분기,76376586,,,11,KRW,76376586.0,제 30 기 1분기,90721412.0,90721412.0
53,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 31 기 1분기,-460549889,,,12,KRW,-460549889.0,제 30 기 1분기,799022682.0,799022682.0
54,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 31 기 1분기,6750034,,,13,KRW,6750034.0,제 30 기 1분기,7179619.0,7179619.0
55,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ProfitLoss,분기순이익,-,제 31 기 1분기,-467299923,,,14,KRW,-467299923.0,제 30 기 1분기,791843063.0,791843063.0
56,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 31 기 1분기,-14467064,,,15,KRW,-14467064.0,제 30 기 1분기,-6121499.0,-6121499.0
57,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이(세후기타포괄손익),-,제 31 기 1분기,-18547518,,,17,KRW,-18547518.0,제 30 기 1분기,-7848075.0,-7848075.0
58,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산평가이익,-,제 31 기 1분기,0,,,18,KRW,0.0,제 30 기 1분기,0.0,0.0
59,20200814001939,11013,2020,378363,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류될 수 있는 항목의 법인세,-,제 31 기 1분기,4080454,,,19,KRW,4080454.0,제 30 기 1분기,1726576.0,1726576.0
60,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,당기포괄이익(손실),-,제 31 기 1분기,-481766987,,,20,KRW,-481766987.0,제 30 기 1분기,785721564.0,785721564.0
61,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 31 기 1분기,-467299923,,,22,KRW,-467299923.0,제 30 기 1분기,791843063.0,791843063.0
62,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 31 기 1분기,0,,,23,KRW,0.0,제 30 기 1분기,0.0,0.0
63,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 31 기 1분기,-481766987,,,25,KRW,-481766987.0,제 30 기 1분기,785721564.0,785721564.0
64,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 31 기 1분기,0,,,26,KRW,0.0,제 30 기 1분기,0.0,0.0
65,20200814001939,11013,2020,378363,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본및희석주당이익(손실),-,제 31 기 1분기,-10,,,28,KRW,-10.0,제 30 기 1분기,18.0,18.0
66,20200814001939,11013,2020,378363,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 31 기 1분기,-124447789,,,0,KRW,,제 30 기 1분기,1441831541.0,
67,20200814001939,11013,2020,378363,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,분기순이익(손실),-,제 31 기 1분기,-467299923,,,1,KRW,,제 30 기 1분기,791843063.0,
68,20200814001939,11013,2020,378363,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,가감,-,제 31 기 1분기,724355326,,,2,KRW,,제 30 기 1분기,657189127.0,
69,20200814001939,11013,2020,378363,CF,현금흐름표,-표준계정코드 미사용-,관계기업투자이익,-,제 31 기 1분기,0,,,3,KRW,,제 30 기 1분기,0.0,
70,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForDepreciationExpense,감가상각비,-,제 31 기 1분기,501117068,,,4,KRW,,제 30 기 1분기,483774428.0,
71,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForBadDebtExpenses,대손상각비,-,제 31 기 1분기,0,,,5,KRW,,제 30 기 1분기,0.0,
72,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForWarrantyExpenses,하자보수비,-,제 31 기 1분기,0,,,6,KRW,,제 30 기 1분기,0.0,
73,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForAmortisationExpense,무형자산상각비,-,제 31 기 1분기,53896912,,,7,KRW,,제 30 기 1분기,48656939.0,
74,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForInterestIncome,이자수익,-,제 31 기 1분기,3253375,,,8,KRW,,제 30 기 1분기,13667556.0,
75,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForInterestExpenses,이자비용,-,제 31 기 1분기,120454481,,,9,KRW,,제 30 기 1분기,144169208.0,
76,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,-,제 31 기 1분기,11155151,,,10,KRW,,제 30 기 1분기,69068592.0,
77,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,-,제 31 기 1분기,56545357,,,11,KRW,,제 30 기 1분기,56145081.0,
78,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForGainsOnRedemptionOfBorrowings,차입금(사채)상환이익,-,제 31 기 1분기,0,,,12,KRW,,제 30 기 1분기,0.0,
79,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실,-,제 31 기 1분기,0,,,13,KRW,,제 30 기 1분기,0.0,
80,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForLossesOnDisposalsOfIntangibleAssets,무형자산처분손실,-,제 31 기 1분기,0,,,14,KRW,,제 30 기 1분기,0.0,
81,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForLossesOnDisposalsOfInvestments,투자자산처분손실,-,제 31 기 1분기,0,,,15,KRW,,제 30 기 1분기,0.0,
82,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForImpairmentLossesOnAvailableForSaleFinancialAssets,매도가능금융자산손상차손,-,제 31 기 1분기,0,,,16,KRW,,제 30 기 1분기,0.0,
83,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익인식금융자산평가손실,-,제 31 기 1분기,0,,,17,KRW,,제 30 기 1분기,0.0,
84,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForOtherBadDebtExpenses,기타의 대손상각비,-,제 31 기 1분기,0,,,18,KRW,,제 30 기 1분기,0.0,
85,20200814001939,11013,2020,378363,CF,현금흐름표,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,-,제 31 기 1분기,6750034,,,19,KRW,,제 30 기 1분기,7179619.0,
86,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForLossesOnEvaluationOfDerivativeFinancialLiabilities,파생금융부채평가손실,-,제 31 기 1분기,0,,,20,KRW,,제 30 기 1분기,0.0,
87,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForMiscellaneousLosses,잡손실,-,제 31 기 1분기,0,,,21,KRW,,제 30 기 1분기,0.0,
88,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 31 기 1분기,-224022049,,,22,KRW,,제 30 기 1분기,148954793.0,
89,20200814001939,11013,2020,378363,CF,현금흐름표,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,매출채권의 감소(증가),-,제 31 기 1분기,757957150,,,23,KRW,,제 30 기 1분기,1128853995.0,
90,20200814001939,11013,2020,378363,CF,현금흐름표,dart_AdjustmentsForDecreaseincreaseInTradeAndOtherReceivables,기타채권의 감소(증가),-,제 31 기 1분기,-18708819,,,24,KRW,,제 30 기 1분기,-4286820.0,
91,20200814001939,11013,2020,378363,CF,현금흐름표,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산의 감소(증가),-,제 31 기 1분기,387834758,,,25,KRW,,제 30 기 1분기,-1031379493.0,
92,20200814001939,11013,2020,378363,CF,현금흐름표,-표준계정코드 미사용-,선급공사원가의감소(증가),-,제 31 기 1분기,-914343701,,,26,KRW,,제 30 기 1분기,563535722.0,
